,coordinates,created_at,id,name,text
473,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sat May 21 14:28:13 +0000 2016,734028025701007361,Alex Rodriguez,"@AMTQuito estimados, donde se puede consultar el resultado de la revisión vehicular, a los aprobados ya no se entrega el informe"
474,"0,0,0,0",Wed May 25 20:47:21 +0000 2016,735572990264500224,César A. Alarcón L.,@CanalRTU @ECU911Quito #URGENTE en #Quito #accidente de tránsito.  https://t.co/O75osl5bh8
475,"0,0,0,0",Wed May 25 20:53:08 +0000 2016,735574442949136384,marlene patricia,RT @Gamanoticiasec: Accidente de tránsito en redondel de Tababela.  https://t.co/KpushJNveM
476,"0,0,0,0",Wed May 25 20:55:02 +0000 2016,735574921494028297,Gamatv,RT @Gamanoticiasec: Accidente de tránsito en redondel de Tababela.  https://t.co/KpushJNveM
477,"0,0,0,0",Wed May 25 20:59:23 +0000 2016,735576018023518210,Edu Flores,RT @Gamanoticiasec: Accidente de tránsito en redondel de Tababela.  https://t.co/KpushJNveM
478,"0,0,0,0",Tue May 31 23:29:06 +0000 2016,737788021324517380,Elvis Alexander,@AMTQuito accidente en el puente del chiche a esta hora informen sñres
479,"0,0,0,0",Sat May 21 17:57:17 +0000 2016,734080640694521858,Santiago Cardenas,@AMTQuito @MauricioRodasEC @MunicipioQuito @ECU911Quito favor revisar cámaras y sancionar pudo ocasionar grave accidente agradezco su respta
480,"0,0,0,0",Thu May 26 00:56:39 +0000 2016,735635727405436928,AMT Quito,@MauricioSarabi4 @MauricioRodasEC @VisitaQuito @MunicipioQuito existió un accidente pero ya se habilitó. Se informó en nuestro muro.
481,"0,0,0,0",Wed May 25 23:02:20 +0000 2016,735606958284230657,AMT Quito,@jennyapl hubo un accidente a la altura de la Hormigonera. La vía ya está habilitada.
482,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Tue May 10 13:09:54 +0000 2016,730022050904064000,Star 04,@AVAstudillo Accidente en av Galo Plaza y Ramon Borja. En este instante se requiere presencia policial.
483,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Mon May 09 12:54:01 +0000 2016,729655662834274305,ATV,#VÍDEO Accidente de tránsito habría sido provocado por mala maniobra de su madre ► https://t.co/5LnnMRbozq
484,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sun May 08 18:49:46 +0000 2016,729382805411663872,Estefanía,Este bus casi provoca accidente por ir en competición con otro.   #quito #DenunciaCiudadana https://t.co/ddQMmGCKOm
485,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sun May 08 16:38:05 +0000 2016,729349663648665600,Ecuador Inmediato,"En el Chaco, ECU-911 coordino atención por accidente de tránsito https://t.co/F49tZjhUUJ @ecuainm"
486,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Thu May 12 03:58:45 +0000 2016,730608122956546048,Røma løves luzu☔,presione el directo de karmaland por accidente y me rompí los tímpanos
487,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Wed May 11 14:59:01 +0000 2016,730411897187663872,Pichincha Universal,Tres fallecidos tras accidente en la vía Tena - Coca - https://t.co/4OAkyadRCG https://t.co/9lP0vZT8mO
488,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Fri May 13 15:57:53 +0000 2016,731151487200575488,ATV,¡Actor de 'Glee' falleció en accidente automovilístico! ► https://t.co/4W1fr6UjSD https://t.co/jPhnosmU5u
489,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sun May 15 12:42:29 +0000 2016,731827090346131458,Esteban Alexander,accidente en la simón bolívar tener cuidado de norte a sur https://t.co/O9JwW1UEV8
490,"[[[-78.484604, -0.507228], [-78.484604, -0.291006], [-78.394004, -0.291006], [-78.394004, -0.507228]]]",Sun May 15 19:16:05 +0000 2016,731926142693855232,Estefyar,Accidente mismo fue! Lo q se encuentra uno... https://t.co/Hp5cZGWMUI
491,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sat May 14 04:21:13 +0000 2016,731338553268015105,Licenciado Cantinas,Por favor RT... la suegra de alguien tuvo un accidente... https://t.co/mmIs3FHtAN
492,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sun May 22 18:33:26 +0000 2016,734452122733973505,Diario La Hora,"¡Se salvaron de milagro!
Los detalles &gt;&gt; https://t.co/4oLd46L8kg #Accidente #Quito https://t.co/ePjckXXatc"
493,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 27 13:57:43 +0000 2016,736194677586710528,Ramón Navarro,El ruso Zakarin (26) fuera del #Giro2016 Sufrió accidente. 5to en la general https://t.co/SJF8D01vRm
494,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 27 13:59:32 +0000 2016,736195135910875136,Ramón Navarro,El ruso Zakarin (26) fuera del #Giro2016 Sufrió accidente. 5to en la general https://t.co/jvYlpYZ60k
495,"0,0,0,0",Mon May 23 01:12:32 +0000 2016,734552558799360001,Gehiomara Cedeño,"@AMTQuito @MauricioRodasEC @CapiZapataEC accidente en las Palmeras,semáforo dañado,jóvenes atropelladasARREGLAR https://t.co/IumlcM7Bfj"
496,"0,0,0,0",Wed May 25 22:27:14 +0000 2016,735598127265255427,Anaela Mejia,Lluvia y exceso de velocidad = accidente de tránsito en av. Simón Bolívar #Quito https://t.co/LvgjenBGHr
497,"0,0,0,0",Wed May 25 23:04:12 +0000 2016,735607429417828352,AMT Quito,@LaChichoY hubo un accidente a la altura de la Hormigonera. La vía ya está habilitada
498,"0,0,0,0",Tue May 31 21:40:21 +0000 2016,737760655546195968,jonathan,@AMTQuito ACCIDENTE SEÑORES CON MAYÚSCULAS Y COMO CASI TODOS LOS DÍAS
499,"0,0,0,0",Tue May 31 23:30:47 +0000 2016,737788444999593984,AMT Quito,Estimado existe un accidente en la vía. Tenga precaución y conduzca atento el@elvisguallichic
500,"0,0,0,0",Tue May 31 23:41:13 +0000 2016,737791069002313728,AMT Quito,@elvisguallichic existe un accidente en la zona. Conduzca con cuidado y atento a la vía.
501,"0,0,0,0",Wed Jun 01 12:22:28 +0000 2016,737982647964737536,AMT Quito,"Accidente de tránsito sobre la Av Mariscal Sucre sur-norte sector la Gasca, tome precauciones."
502,"0,0,0,0",Fri Jun 03 00:49:11 +0000 2016,738532949633736704,Pablo Perez,@AMTQuito señores fuerte accidente en la Corea e iñaquito mandar personal gracias
503,"0,0,0,0",Sat Jun 04 00:20:19 +0000 2016,738888072859901952,Exacto,#Quito Grave accidente #niños #Tumbaco. Socorridos por @ECU911Quito. Ya trasladados a #hospitaldelosvalles #Cumbayá https://t.co/AY26zEsn7L
504,"0,0,0,0",Thu May 19 18:32:20 +0000 2016,733364684741545986,AMT Quito,"Precaución: Accidente de tránsito sobre la Av Maldonado y Gutiérrez, equipos de ayuda en el lugar."
505,"0,0,0,0",Thu May 19 19:30:20 +0000 2016,733379277861851136,ECU-911 Quito,ATENCIÓN: accidente de tránsito en la Av. República y Mañosca sentido oriente-occidente.  Acude @BomberosQuito @AMTQuito
506,"0,0,0,0",Sat May 21 00:57:09 +0000 2016,733823915034836992,Yonne Cárdenas,@ECU911Quito por favor informar si hay algún accidente en la #occidental. Tráfico pesado
507,"0,0,0,0",Thu May 26 16:25:23 +0000 2016,735869448998031360,caminandolibertad,"@AMTQuito @ECU911Quito velocidad,imprudencia,estupidez,,irrespeto,rebasar sin direccionales,falta de distancia,espacio = accidente de tran"
508,"0,0,0,0",Wed May 25 12:46:25 +0000 2016,735451959017254912,Isabel Gutiérrez,@ECU911Quito accidente en la intersección entre tambillo y amaguaña un camión volcado
509,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 15 18:53:09 +0000 2016,731920370073243648,Diario Trome,#FOTOS y #VIDEO: John Kelvin sufrió aparatoso accidente de tránsito ► https://t.co/M4QuD2q7W2 https://t.co/J16kZC55fH
510,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 13 16:43:14 +0000 2016,731162902644817921,RG.RADIO,"Curiosos objetos que fueron inventados por accidente
LEER MAS
https://t.co/JK6NdhROcy https://t.co/iZAT8MRHGA"
511,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Wed May 11 15:40:28 +0000 2016,730422330539843588,Juan Carlos Iglesias,Otro accidente en la misma cuadra. Hay al menos unos semanal. @WazeTrafficQUI https://t.co/9MKY0TPhlD
512,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Thu May 12 17:08:23 +0000 2016,730806840217456640,Policía Peruana,Auxiliamos a ancianos heridos en accidente de tránsito en carretera de Huancavelica. https://t.co/Vby0nG5EIB
513,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Tue May 10 11:38:20 +0000 2016,729999007091691520,Gaby Robayo,@caupolican3 @LuisFVaras  el accidente de la ciclista fue en la Ruta Viva
514,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Tue May 10 19:17:08 +0000 2016,730114468684783616,Ecuador Inmediato,Un fallecido y un herido tras accidente en vía Loreto https://t.co/dFgWv9nvXD @ecuainm
515,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Tue May 10 20:03:25 +0000 2016,730126115809955841,yogo,@andrea_closa si esto pasa en peru ? ya sabes como termina dicho accidente
516,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Wed May 25 17:26:29 +0000 2016,735522439921336322,Diario Trome,#ElOrigenDeLaLucha: @DianaSanchez_04 sufre terrible accidente en pleno programa ► https://t.co/ys6ak9LY6l https://t.co/p1UuXyBMwk
517,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sun May 22 04:04:32 +0000 2016,734233456729853952,Heinz Carrillo †,Las llamadas de whatsapp solo sirven para llamar por accidente a gente que no quieres.
518,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 27 13:55:55 +0000 2016,736194222898941954,Ramón Navarro,Zakarin (26) fuera del #Giro2016 Sufrió accidente. 5to en la general https://t.co/JzYfoZq172
519,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 27 13:57:02 +0000 2016,736194506844983297,Ramón Navarro,Zakarin (26) fuera del #Giro2016 Sufrió accidente. 5to en la general https://t.co/5ZKMT1hDLO
520,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 27 13:58:43 +0000 2016,736194929882464256,Ramón Navarro,El ruso Zakarin (26) fuera del #Giro2016 Sufrió accidente. 5to en la general https://t.co/eG8VgFdzvO
521,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 22 18:22:02 +0000 2016,734449254509477889,Perucom Espectáculos,#FOTOS 😱😱😱 #CalvinHarris es hospitalizado tras sufrir terrible accidente. Detalles aquí https://t.co/2MZH7PHotU https://t.co/9972JUs5FP
522,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sat May 28 04:53:59 +0000 2016,736420231170695168,Carlos Rivera Paz,Joaquin Ramirez: los documentos de mis empresas los perdí en un accidente de tránsito....
523,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 29 06:01:44 +0000 2016,736799667237883904,juan carlos,@HelmutLV porq no solo hablo de milett si no de melissa de estefany y a todos les llamo choque y fuga q mal pudo decir algo o affer o nose
524,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sat May 28 04:50:32 +0000 2016,736419362991710209,Picaro,"Un #FF a @RRVA37 cuenta de buenos modales en peleas de barrio, fue la fuerza de choque de la barra del Muni en el 2000, ama los pollos e_e"
525,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 29 03:56:07 +0000 2016,736768055078998016,juan carlos,#evdlv no se q tiene de malo tener choque y fuga si los dos estan de acuerdo es la vida privada de cada uno nadies tiene derecho a criticar
526,"0,0,0,0",Sun May 22 01:56:37 +0000 2016,734201265543057408,Nico,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
527,"0,0,0,0",Sun May 22 01:59:14 +0000 2016,734201924292087808,rosa ortiz,@ECU911Quito.favor enviar una ambulancia Norte de Quito Coop. Nuevo Amanecer calle amapolas y calle D. accidente de moto.
528,"0,0,0,0",Sun May 22 02:14:59 +0000 2016,734205890602119168,MariaDolores,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
529,"0,0,0,0",Wed May 25 20:20:14 +0000 2016,735566164810698753,ROBERTO GALARRAGA,"RT @EcuavisaInforma: #URGENTE Accidente de tránsito en la Av. Simón Bolívar, por el túnel Guayasamín. Vía @ECU911Quito  https://t.co/p8xbTD…"
530,"0,0,0,0",Wed May 25 20:20:27 +0000 2016,735566217667350528,Darwin Loor,"RT @EcuavisaInforma: #URGENTE Accidente de tránsito en la Av. Simón Bolívar, por el túnel Guayasamín. Vía @ECU911Quito  https://t.co/p8xbTD…"
531,"0,0,0,0",Wed May 25 20:21:07 +0000 2016,735566386974560257,tati,"RT @EcuavisaInforma: #URGENTE Accidente de tránsito en la Av. Simón Bolívar, por el túnel Guayasamín. Vía @ECU911Quito  https://t.co/p8xbTD…"
532,"0,0,0,0",Wed May 25 20:28:09 +0000 2016,735568156282982401,Alejandro Morocho,"RT @EcuavisaInforma: #URGENTE Accidente de tránsito en la Av. Simón Bolívar, por el túnel Guayasamín. Vía @ECU911Quito  https://t.co/p8xbTD…"
533,"0,0,0,0",Wed May 25 20:39:00 +0000 2016,735570886477131776,Ecuavisa Noticias,.@AMTQuito mantiene cerrado carril derecho (norte-sur) sobre Simón Bolívar (sector del Mirador) por accidente. https://t.co/Dbmc9SqOUg
534,"0,0,0,0",Wed May 25 12:33:43 +0000 2016,735448761657331712,TrailerosDeLaTablón,"@AMTQuito @testigomovil Accidente de tránsito en la calle el Tablón y Guamote, sur de Quito https://t.co/NmFM5fqkbF"
535,"0,0,0,0",Wed May 25 20:40:14 +0000 2016,735571198344613889,Jose Zambrano T.,RT @EcuavisaInforma: .@AMTQuito mantiene cerrado carril derecho (norte-sur) sobre Simón Bolívar (sector del Mirador) por accidente. https:/…
536,"0,0,0,0",Wed May 25 20:45:32 +0000 2016,735572533282537472,emilia m,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en redondel de Tababela. Asisten @PoliciaEcuador y @Salud_CZ9 https://t.co/LTTd…
537,"0,0,0,0",Wed May 25 20:53:34 +0000 2016,735574554324697088,Miguel Villacis,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en redondel de Tababela. Asisten @PoliciaEcuador y @Salud_CZ9 https://t.co/LTTd…
538,"0,0,0,0",Wed May 25 20:55:31 +0000 2016,735575045112627200,patricio andrade,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en redondel de Tababela. Asisten @PoliciaEcuador y @Salud_CZ9 https://t.co/LTTd…
539,"0,0,0,0",Wed May 25 20:55:42 +0000 2016,735575089354309632,Tránsito Inusual QUI,Accidente grave en Av. Simón Bolívar #TraficoQuito sigue retrasando el tráfico 42m más de lo normal. https://t.co/eAyeCNqU00
540,"0,0,0,0",Wed May 25 20:59:23 +0000 2016,735576017478295552,Byron D. Castañeda,RT @EcuavisaInforma: .@AMTQuito mantiene cerrado carril derecho (norte-sur) sobre Simón Bolívar (sector del Mirador) por accidente. https:/…
541,"0,0,0,0",Wed May 25 21:00:06 +0000 2016,735576197778792448,Maria Augusta Cevall,RT @EcuavisaInforma: .@AMTQuito mantiene cerrado carril derecho (norte-sur) sobre Simón Bolívar (sector del Mirador) por accidente. https:/…
542,"0,0,0,0",Wed May 25 21:00:34 +0000 2016,735576313591910401,Edu Flores,RT @EcuavisaInforma: .@AMTQuito mantiene cerrado carril derecho (norte-sur) sobre Simón Bolívar (sector del Mirador) por accidente. https:/…
543,"0,0,0,0",Wed May 25 21:05:16 +0000 2016,735577498054995968,Roberto Jerez,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en redondel de Tababela. Asisten @PoliciaEcuador y @Salud_CZ9 https://t.co/LTTd…
544,"0,0,0,0",Wed May 25 21:08:14 +0000 2016,735578245052178432,Joseluis,"RT @EcuavisaInforma: #URGENTE Accidente de tránsito en la Av. Simón Bolívar, por el túnel Guayasamín. Vía @ECU911Quito  https://t.co/p8xbTD…"
545,"0,0,0,0",Wed May 25 21:14:23 +0000 2016,735579790439264257,Javier Barragán S.,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en redondel de Tababela. Asisten @PoliciaEcuador y @Salud_CZ9 https://t.co/LTTd…
546,"0,0,0,0",Wed May 25 21:26:51 +0000 2016,735582929540222977,Briand Valdez,"RT @EcuavisaInforma: #URGENTE Accidente de tránsito en la Av. Simón Bolívar, por el túnel Guayasamín. Vía @ECU911Quito  https://t.co/p8xbTD…"
547,"0,0,0,0",Wed May 25 21:43:43 +0000 2016,735587172363980800,Carlos Proaño,RT @EcuavisaInforma: .@AMTQuito mantiene cerrado carril derecho (norte-sur) sobre Simón Bolívar (sector del Mirador) por accidente. https:/…
548,"0,0,0,0",Wed May 25 21:49:38 +0000 2016,735588662990254081,Marco Nieves,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en redondel de Tababela. Asisten @PoliciaEcuador y @Salud_CZ9 https://t.co/LTTd…
549,"0,0,0,0",Wed May 25 20:12:04 +0000 2016,735564108075040768,El Comercio Ecuador,"[ #Atención ] Se reporta accidente de tránsito en av. Simón Bolívar, por túnel Guayasamín. Cerrado carril sentido N-S. Informa @ECU911Quito"
550,"0,0,0,0",Wed Jun 01 12:35:57 +0000 2016,737986040921763840,Jorge Tituaña,"RT @AMTQuito: Accidente de tránsito sobre la Av Mariscal Sucre sur-norte sector la Gasca, tome precauciones."
551,"0,0,0,0",Tue May 31 21:07:00 +0000 2016,737752262928437248,AMT Quito,Precaución: Accidente de tránsito sobre la Av Simón Bolívar sector El Troje. se mantienen cerrados dos carriles sur-norte #LluviaEnQuito.
552,"0,0,0,0",Thu Jun 02 15:56:47 +0000 2016,738398968418316288,AMT Quito,"Tráfico reducido por accidente de tránsito sobre la Versalles norte-sur y Colón, tome vías alternas. https://t.co/OBXPEiS8cQ"
553,"0,0,0,0",Sun May 22 15:29:26 +0000 2016,734405819660406784,Marco Nieves,"RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. América y Moncayo,  Asisten @PoliciaEcuador, @Salud_CZ2 y @AMTQuito https://t.co…"
554,"0,0,0,0",Sun May 22 16:43:14 +0000 2016,734424390616645633,Cristian Mosquera,"RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. América y Moncayo,  Asisten @PoliciaEcuador, @Salud_CZ2 y @AMTQuito https://t.co…"
555,"0,0,0,0",Sun May 22 19:27:52 +0000 2016,734465824711421953,LUZ DE ESPERANZA,"RT @ECU911Quito: Se reporta accidente de tránsito Joaquín Ruales y Antonio Conforte, sector Chillogallo. Asisten @BomberosQuito, @AMTQuito…"
556,"0,0,0,0",Sun May 22 19:30:47 +0000 2016,734466555174637568,LunaAzulEc,"RT @ECU911Quito: Se reporta accidente de tránsito Joaquín Ruales y Antonio Conforte, sector Chillogallo. Asisten @BomberosQuito, @AMTQuito…"
557,"0,0,0,0",Sun May 22 20:10:00 +0000 2016,734476427840610304,Luis Tandazo,"RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. América y Moncayo,  Asisten @PoliciaEcuador, @Salud_CZ2 y @AMTQuito https://t.co…"
558,"0,0,0,0",Sun May 22 20:17:46 +0000 2016,734478379383160836,Luis Tandazo,"RT @ECU911Quito: Se reporta accidente de tránsito Joaquín Ruales y Antonio Conforte, sector Chillogallo. Asisten @BomberosQuito, @AMTQuito…"
559,"0,0,0,0",Fri May 20 19:21:55 +0000 2016,733739547943653376,El Thiagueins,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
560,"0,0,0,0",Fri May 20 19:28:00 +0000 2016,733741078461972481,Jorge Merizalde,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
561,"0,0,0,0",Fri May 20 19:30:54 +0000 2016,733741811445944320,Ana Belen Herrera,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
562,"0,0,0,0",Fri May 20 19:37:19 +0000 2016,733743424260702208,Marcelo Valencia Yar,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
563,"0,0,0,0",Fri May 20 19:45:15 +0000 2016,733745422917881856,Andres Toro Yepez,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
564,"0,0,0,0",Fri May 20 19:59:19 +0000 2016,733748959768895488,kimymo,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
565,"0,0,0,0",Fri May 20 21:46:47 +0000 2016,733776007707152385,Myriam Elena Reyes,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en av. Granados y Eloy Alfaro. Asiste @AMTQuito @BomberosQuito. Foto: AMT https…
566,"0,0,0,0",Thu May 19 19:38:39 +0000 2016,733381373617115137,CRUDA REALIDAD EC,RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. República y Mañosca sentido oriente-occidente.  Acude @BomberosQuito @AMTQuito
567,"0,0,0,0",Thu May 19 19:44:32 +0000 2016,733382851723440129,DEVI NARANJO,RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. República y Mañosca sentido oriente-occidente.  Acude @BomberosQuito @AMTQuito
568,"0,0,0,0",Fri May 20 22:39:46 +0000 2016,733789342213234689,Guillermo Abad Z.,RT @AMTQuito: Cerrado el carril izquierdo sur-norte sobre la Mariscal Sucre y Rumihurco por accidente de tránsito. #LluviaEnQuito. https://…
569,"0,0,0,0",Fri May 20 22:42:26 +0000 2016,733790012874104833,ConitaHerrera,"RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. Occidental y Rumihurco, sentido oriente-occidente. Asiste @AMTQuito https://t.co…"
570,"0,0,0,0",Thu May 19 19:51:30 +0000 2016,733384606108549120,Ale Boada,Accidente en la República y Mañosca @AMTQuito y @BomberosQuito ya en el lugar tome rutas alternas @teleamazonasec https://t.co/DwXyxrvZol
571,"0,0,0,0",Fri May 20 22:36:50 +0000 2016,733788601935396864,ECU-911 Quito,"Se visualiza congestión en av. Occidental y Rumihurco, sentido Ori-Occ, por accidente. Vía alterna: Diego Vaca https://t.co/XeQUoiUxZo"
572,"0,0,0,0",Fri May 20 22:55:48 +0000 2016,733793374004711425,COE Quito,RT @AMTQuito: Cerrado el carril izquierdo sur-norte sobre la Mariscal Sucre y Rumihurco por accidente de tránsito. #LluviaEnQuito. https://…
573,"0,0,0,0",Sun May 22 03:59:50 +0000 2016,734232273810292737,De libre vuelo,RT @ECU911Quito: Se reporta accidente de tránsito en autop. Gral. Rumiñahui. Existe congestión sentido Quito-Valle. Asiste @AMTQuito https:…
574,"0,0,0,0",Fri May 20 23:46:38 +0000 2016,733806166032027648,Ab. Jaime Pozo Cruz,"RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. Occidental y Rumihurco, sentido oriente-occidente. Asiste @AMTQuito https://t.co…"
575,"0,0,0,0",Sun May 22 11:32:20 +0000 2016,734346148975136768,Ab. Jaime Pozo Cruz,RT @ECU911Quito: Se reporta accidente de tránsito en autop. Gral. Rumiñahui. Existe congestión sentido Quito-Valle. Asiste @AMTQuito https:…
576,"0,0,0,0",Sat May 21 00:05:39 +0000 2016,733810954018955264,Tránsito Inusual QUI,Accidente en Av. Occidental #TraficoQuito sigue retrasando el tráfico 34m más de lo normal. https://t.co/C8tl5x6VTU
577,"0,0,0,0",Sat May 21 00:26:51 +0000 2016,733816288741580801,Jorge Espinoza,"RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. Occidental y Rumihurco, sentido oriente-occidente. Asiste @AMTQuito https://t.co…"
578,"0,0,0,0",Sat May 21 00:53:34 +0000 2016,733823010470236162,FerPauker,#Accidente en la #Gasca y la #Occidental y el CC #Bosque es imposible transitar voy dos horas! @AMTQuito #Quito
579,"0,0,0,0",Sat May 21 01:52:43 +0000 2016,733837896298401792,Cristian Mosquera,"RT @ECU911Quito: ATENCIÓN: accidente de tránsito en la Av. Occidental y Rumihurco, sentido oriente-occidente. Asiste @AMTQuito https://t.co…"
580,"0,0,0,0",Wed May 25 21:52:09 +0000 2016,735589295721971712,Carlos Alberto,RT @EcuavisaInforma: .@AMTQuito mantiene cerrado carril derecho (norte-sur) sobre Simón Bolívar (sector del Mirador) por accidente. https:/…
581,"0,0,0,0",Wed May 25 22:02:24 +0000 2016,735591876657610752,Maria Luisa,RT @EcuavisaInforma: .@AMTQuito mantiene cerrado carril derecho (norte-sur) sobre Simón Bolívar (sector del Mirador) por accidente. https:/…
582,"0,0,0,0",Wed May 25 22:49:05 +0000 2016,735603624198451200,tipanluisacarlos,RT @ECU911Quito: ATENCIÓN: Se reporta accidente de tránsito en redondel de Tababela. Asisten @PoliciaEcuador y @Salud_CZ9 https://t.co/LTTd…
583,"0,0,0,0",Wed May 25 22:51:37 +0000 2016,735604260663119872,Tránsito Inusual QUI,Accidente en Av. Simón Bolívar #TraficoQuito sigue retrasando el tráfico 26m más de lo normal. https://t.co/0nwY1owqhO
584,"0,0,0,0",Wed May 25 22:59:35 +0000 2016,735606265645281280,Radio Prensaonline,RT @EcuavisaInforma: .@AMTQuito mantiene cerrado carril derecho (norte-sur) sobre Simón Bolívar (sector del Mirador) por accidente. https:/…
